Digital Engagement Score,Use of Technology,Fraud Detection Efficiency,Comfort_score
21.1,0,43.10434599999999,0
35.43000000000001,2,45.346209,0
22.64,1,27.396208,0
74.74,0,53.85326199999999,3
84.52999999999999,2,58.009525,3
58.7,0,36.11793600000001,1
35.13,2,70.27514,2
55.76000000000001,0,54.74964,3
8.780000000000001,0,67.90776,2
63.45,1,13.138848,1
21.53,2,10.269819,0
68.38,1,66.60458899999999,3
59.56,1,58.282382,3
23.41,2,79.472305,2
49.46,0,81.693206,2
58.3,1,60.75319,3
64.58,2,41.189356,3
6.859999999999999,0,34.030906,0
82.4,2,16.408362,1
27.94,1,3.745616000000001,0
94.9,0,21.901032,1
41.84999999999999,0,68.13354,2
82.06,1,2.091081,1
6.27,1,30.252404,0
65.0,0,26.695104,1
24.47,0,82.91052000000002,2
41.09999999999999,0,0.509533,0
47.35,1,61.945215,2
40.32,1,63.135341,2
11.38,0,21.52836,0
31.5,0,13.9978,0
94.57,0,88.12038299999999,3
22.17,1,38.79192,0
51.62,1,63.10753699999999,2
38.20999999999999,1,72.6614,2
72.15,2,50.547882,3
47.47,1,51.397272,2
94.39,2,90.102362,3
18.96,1,48.02228099999999,2
29.66,1,12.312576,0
12.17,2,12.868073,0
55.88,0,43.010791,0
76.41000000000001,0,4.076545,1
86.97999999999999,2,73.38775000000001,3
35.98999999999999,0,55.543752,2
35.05,1,78.476832,2
89.13,0,40.0316,1
84.29,2,61.74386000000001,3
63.75,2,26.69659200000001,1
97.17999999999999,2,80.007444,3
68.28999999999999,2,51.567528,3
98.42999999999999,2,72.85864000000001,3
71.89,2,78.738968,3
48.16999999999999,2,61.752953,3
39.68000000000001,1,21.214824,0
65.6,2,73.40497500000001,3
6.35,0,22.236474,0
51.74,2,13.198536,0
20.7,2,14.430208,0
88.74000000000001,1,11.16587,1
92.66,2,40.188624,1
78.16000000000001,2,21.901965,1
39.2,0,48.944155,0
55.49,0,16.637868,0
33.6,0,38.328444,0
64.09,0,0.277888,1
87.86,0,16.180088,1
20.92,1,45.19612499999999,2
78.66000000000001,2,4.186857,1
61.95,1,65.218124,3
67.39999999999999,2,4.792119,1
2.73,2,53.852844,2
99.31,0,26.046292,1
79.35,2,20.218242,1
52.29000000000001,0,12.052992,0
87.72,1,75.86978300000001,3
46.69,2,5.679626000000001,0
39.65000000000001,1,53.55235600000001,2
6.12,2,4.188716,0
38.45999999999999,0,25.998141,0
98.24,2,85.308104,3
39.26000000000001,2,4.3778,0
46.45999999999999,0,17.690244,0
54.59,0,52.74896,3
32.32,0,73.61816,2
63.07,2,93.86465400000002,3
83.08999999999999,1,50.043906,3
23.97,1,8.880322000000001,0
5.569999999999999,1,40.692204,0
28.89,0,47.42219300000001,0
58.87,0,50.501428,3
2.71,0,48.416963,0
64.78999999999999,2,75.79011000000001,3
90.04,2,16.257008,1
16.62,0,7.923683,0
72.62,0,58.172453,3
7.02,1,62.05544999999999,2
14.02,0,52.745994,2
42.96,0,41.78005,0
68.51,1,3.864892,1
26.23,2,10.280083,0
41.06,1,34.955084,0
58.86,1,67.794156,3
61.9,1,49.108977,3
11.94,1,24.892073,0
79.7,2,42.567928,3
69.39999999999999,1,47.449917,1
91.59,0,54.137432,3
90.94999999999999,2,63.047799,3
97.53999999999999,1,88.61963500000002,3
17.58,0,0.04732,0
33.88,2,20.849434,0
18.67,0,63.342317,2
24.89,2,57.236013,2
53.14,1,69.255,2
35.11,2,78.586686,2
50.45999999999999,0,20.621916,0
68.55,1,6.562006,1
51.28,1,0.4628539999999999,1
93.9,2,35.703239,1
77.5,2,30.145373,1
53.97,2,43.95041000000001,3
22.25,2,57.558026,2
98.44,0,70.516294,3
3.68,1,81.824865,2
91.89,2,82.427366,3
86.22,2,71.61084000000001,3
77.53999999999999,2,54.38475100000001,3
52.75,0,79.949366,3
28.42,2,25.647688,0
32.46,2,54.867938,2
80.39,2,3.120432,1
47.0,0,30.74176,0
96.83999999999999,1,66.714899,3
23.3,0,26.791424,0
67.86000000000001,1,42.076188,1
22.94,1,88.907721,2
103.58,2,80.115036,3
41.36,1,53.885278,2
24.15,1,30.928788,0
6.01,2,94.476375,2
26.37,1,76.191351,2
59.92,0,65.902902,3
32.29,0,82.78542800000001,2
93.16000000000001,0,83.566511,3
6.95,1,50.655894,2
53.22,0,19.17195,0
61.08,0,76.10327600000001,3
99.75,1,26.048904,1
81.77,1,19.72236,1
37.21,1,49.08321,2
13.49,0,75.09687,2
78.71000000000001,1,30.87535800000001,1
34.95,1,50.237382,2
76.31,2,82.308825,3
19.22,2,22.58558,0
25.04,0,86.29709000000001,2
47.84,2,68.992596,2
92.56,2,48.08453399999999,3
16.01,1,52.35038899999999,2
53.79,0,87.85548999999999,3
70.63,1,16.777593,1
50.51,2,27.158858,0
62.43,0,7.952862,1
53.92,0,16.182376,0
102.22,0,94.89455,3
83.14999999999999,0,25.5892,1
4.13,1,16.83283,0
22.4,0,76.31268800000001,2
13.53,2,72.733122,2
73.07000000000001,1,49.04102699999999,3
33.22,0,66.912576,2
70.53,1,66.67231999999998,3
85.88000000000001,1,19.617165,1
19.5,0,1.47648,0
43.77,2,4.342448,0
65.05,0,45.76742100000001,3
85.00999999999999,1,63.500678,3
72.39999999999999,1,49.38874,3
73.95,0,35.96799,1
41.79,0,86.279764,2
31.5,1,39.4174,0
97.16000000000001,1,19.369826,1
29.86,0,28.956622,0
24.69,0,32.931217,0
36.95,0,18.764634,0
84.60000000000001,0,42.28170099999999,1
40.96,2,0.072736,0
82.83,2,18.447564,1
43.9,0,25.937514,0
22.47,2,32.942394,0
41.32,1,34.97730599999999,0
91.36999999999999,2,64.523234,3
96.16,1,62.1525,3
75.36,2,19.231128,1
24.01,1,53.27388000000001,2
71.50999999999999,0,33.51914,1
101.21,2,30.524933,1
99.42,1,12.7182,1
63.54000000000001,2,81.51419200000001,3
99.17999999999999,1,1.978216,1
6.54,2,21.40564,0
46.85,0,15.268872,0
52.34999999999999,0,51.631177,3
80.1,0,12.30684,1
71.28,0,3.800072,1
80.14,0,22.517983,1
90.13,2,14.595228,1
45.5,0,63.91957499999999,2
96.24000000000001,0,33.093176,1
70.41,2,15.148252,1
46.41,0,32.68754999999999,0
7.75,0,88.388466,2
14.3,0,60.581052,2
18.68,0,39.09119,0
81.62,0,12.111764,1
61.54,2,45.440784,3
91.62,0,38.237738,1
78.98,2,24.702678,1
34.27,1,52.689686,2
6.89,1,5.016762,0
10.61,1,92.723933,2
83.42,1,20.778384,1
63.64,2,62.705951,3
89.87,1,37.129664,1
70.02,0,19.46875,1
97.03,1,28.730408,1
82.97,0,81.777216,3
13.3,0,4.191705,0
67.63,0,54.123381,3
100.46,1,15.611958,1
21.65,0,62.491182,2
101.47,2,65.818236,3
95.67,0,84.44119299999998,3
66.74000000000001,0,15.473179,1
41.2,1,25.486837,0
15.13,0,3.997056000000001,0
22.39,1,25.723964,0
72.26,1,20.667895,1
50.23,1,14.28695,1
86.62,2,57.823304,3
27.48,2,27.856085,0
50.68,1,66.84506499999999,2
59.79,0,4.799869999999999,1
10.09,2,14.319246,0
93.36,2,19.608864,1
36.94,0,30.234208,0
5.63,2,75.647875,2
46.03,2,72.77886,2
70.68,2,5.338576,1
63.33,1,80.12042199999999,3
87.49,0,69.710832,3
50.47,0,14.928428,0
69.13000000000001,2,77.700506,3
76.64,0,81.429129,3
8.25,0,34.214843,0
94.01,0,90.987192,3
96.44,1,31.093272,1
73.44,1,38.985236,1
47.45,2,67.187215,2
16.81,0,69.50863,2
36.01,0,37.339313,0
36.36,1,71.301255,2
23.54,2,63.84011,2
46.49,2,78.92360699999999,2
96.13,2,45.38374,3
96.49,1,62.214257,3
17.2,1,2.599464999999999,0
33.26,0,5.138834,0
47.81,1,68.923203,2
36.28,0,53.216628,2
79.0,0,43.929354,1
64.69,1,31.691142,1
50.08,1,83.150648,2
69.55,0,44.652735,3
95.03,1,22.43384,1
65.94,1,40.063506,1
34.56,2,25.006907,0
98.33,2,35.46995999999999,1
86.93,2,33.66822800000001,1
101.23,2,42.10303999999999,3
88.78,2,46.92897000000001,3
52.86,2,34.345716,0
40.29,1,64.18215000000001,2
91.28999999999999,0,23.232664,1
46.55,0,77.29399099999999,2
4.23,1,33.510992,0
51.58000000000001,2,64.71714000000001,3
55.86,2,49.686732,3
102.71,1,71.880944,3
49.56,2,60.397056,3
57.61,2,28.03164,1
87.61,0,61.98858000000001,3
53.98,1,82.99506600000001,2
73.77,0,82.85960800000001,3
40.34999999999999,1,5.558852000000001,0
50.5,2,80.87731600000001,3
10.46,0,5.164506,0
11.8,1,53.481318,2
43.13,2,72.53890400000002,2
66.22,2,73.136884,3
89.89,1,38.947294,1
40.73999999999999,0,6.469865,0
18.91,0,3.201814,0
57.25,1,52.670376,3
99.62,2,22.592284,1
90.82,1,60.187186,3
35.2,1,68.489712,2
97.91000000000001,0,41.520504,1
76.2,0,61.56625199999999,3
75.53,1,47.0934,1
77.25999999999999,2,86.743384,3
14.34,2,77.220938,2
38.48,1,68.84783500000002,2
73.78999999999999,0,30.131466,1
71.98,0,7.347598000000001,1
99.42,1,50.787038,3
66.67,2,82.65631499999999,3
49.57,2,71.948061,3
75.57,0,18.160792,1
33.68,2,0.67388,0
83.88000000000001,1,3.70464,1
20.34,2,69.93185,2
29.3,2,72.173058,2
64.07,1,81.629352,3
59.88,2,73.06032,3
38.28,2,62.308415,2
102.17,1,85.960098,3
95.85000000000001,1,33.93501,1
46.98999999999999,2,55.38393099999999,2
84.92,2,82.09162500000001,3
32.09,1,40.648496,0
102.2,0,76.63242600000001,3
42.96,0,29.449093,0
34.51,2,19.58033,0
50.68000000000001,2,35.455484,0
34.52,2,27.304368,0
15.57,1,67.071606,2
14.12,2,4.307628,0
56.48,1,82.858045,2
61.7,1,47.99377999999999,1
5.350000000000001,0,51.777174,2
10.26,2,44.04406800000001,0
24.92,0,3.64716,0
11.69,1,74.28391200000002,2
58.37,2,94.673799,3
14.85,1,3.31246,0
99.37,2,88.56742,3
99.10000000000001,0,33.97154,1
47.15000000000001,2,27.326847,0
81.07000000000001,2,80.801221,3
40.37,1,87.20948999999999,2
99.08,1,76.635384,3
46.07,2,7.873435000000001,0
30.24,1,70.895708,2
45.82,2,12.06144,0
4.53,0,3.645378,0
84.83,0,30.30747999999999,1
70.91,0,66.693675,3
70.55,2,38.2448,1
46.97,1,74.28960000000001,2
42.24,1,77.180328,2
95.08,2,75.26014,3
61.11,0,0.5798099999999999,1
15.63,1,25.402113,0
92.98,2,44.17035300000001,3
92.94,0,34.706262,1
49.73999999999999,1,85.628535,2
59.73999999999999,0,44.774832,3
98.01,2,59.481618,3
75.72999999999999,2,45.753906,3
103.63,2,45.61286,3
5.99,1,67.708958,2
10.4,0,33.967192,0
90.83000000000001,2,34.469268,1
20.98,2,43.188418,0
100.14,0,43.12066300000001,1
7.21,1,43.54390200000001,2
19.2,0,63.90080199999999,2
79.28,0,29.171424,1
96.97,1,54.48295999999999,3
98.12,2,56.581872,3
40.29,0,53.38944000000001,2
87.26,2,41.56934999999999,3
4.05,2,2.461667,0
18.85,1,76.231718,2
38.15,0,55.53075,2
90.0,2,36.305969,1
7.879999999999999,0,4.320638,0
56.97,2,89.545885,3
93.62,0,71.04349500000001,3
4.279999999999999,2,63.760455,2
93.61,0,14.341808,1
83.39,0,79.911264,3
76.14999999999999,2,61.650984,3
73.72,2,53.29277199999999,3
92.73,0,30.105786,1
35.68,1,19.003392,0
93.31,1,26.780052,1
60.62,0,88.681668,3
30.05,2,52.000102,2
90.14,2,52.92624,3
89.29,2,8.619,1
23.91,1,23.251293,0
7.720000000000001,2,54.455716,2
67.2,0,25.952556,1
17.44,0,55.18136,2
76.82,1,70.44024,3
62.87,1,69.75761399999999,3
70.23,0,82.24656,3
94.54,1,75.53896399999999,3
79.22999999999999,1,25.33824,1
6.03,1,67.58976000000001,2
70.25,2,28.823799,1
70.65,2,64.46735,3
88.31,0,9.429224,1
86.53999999999999,1,34.94241,1
30.44,0,86.995455,2
67.01,0,10.31305,1
101.14,0,43.983164,1
73.17999999999999,2,0.08611,1
15.76,1,75.4206,2
82.26,1,86.00339400000001,3
40.42,0,12.113088,0
20.08,1,85.65047399999999,2
40.23999999999999,0,8.257850999999999,0
5.6,0,30.493036,0
17.9,0,59.73715400000001,2
34.07,1,35.574101,0
32.6,1,64.838664,2
16.52,1,1.238496,0
12.76,0,36.07191,0
90.5,0,30.688248,1
74.45,1,17.7206,1
12.3,2,69.382473,2
79.78999999999999,2,60.39542400000001,3
17.51,2,45.53443,2
16.08,0,87.756955,2
66.11,1,12.933641,1
71.58000000000001,1,11.3344,1
49.83,1,29.97358,1
73.19999999999999,1,16.132453,1
64.57000000000001,0,3.236431,1
28.71,0,84.879105,2
60.52,1,30.099384,1
73.02,0,11.229192,1
17.6,2,56.554695,2
66.96,2,52.55652600000001,3
66.63,1,14.105223,1
64.4,0,39.39066,1
61.71,0,66.180132,3
79.17999999999999,0,24.349756,1
86.65,1,79.91425,3
40.5,1,85.52255000000001,2
31.67,1,34.40510399999999,0
53.68,2,91.429292,3
44.29,0,46.43192,0
10.66,2,42.567264,0
77.67,2,17.554738,1
25.49,1,1.125672,0
74.09,1,50.139086,3
97.60000000000001,1,61.173198,3
102.94,1,24.59466,1
14.1,1,71.8612,2
34.98,2,36.83216100000001,0
61.91999999999999,1,55.387849,3
49.66,1,45.323586,2
84.38000000000001,0,43.600032,1
65.15,2,80.693791,3
25.16,1,39.04612399999999,0
8.9,0,20.269164,0
82.17999999999999,2,89.84668400000001,3
84.22,2,17.978112,1
100.96,1,18.035912,1
36.77,2,12.226772,0
43.21,0,52.08637,2
20.47,1,20.072072,0
38.38,0,21.21522,0
9.709999999999999,2,27.051995,0
39.47,1,61.07319700000001,2
92.02000000000001,0,61.455295,3
46.78,2,73.53271199999999,2
25.39,0,20.532131,0
7.859999999999999,0,47.677916,0
9.96,2,83.12975,2
54.24,0,4.206677999999999,0
99.67,1,46.33102,1
39.21,0,4.459690999999999,0
84.01,1,20.43489,1
55.11,0,72.140088,3
50.66,0,75.62759999999999,2
64.86,2,62.528031,3
51.66,1,55.210624,2
95.17999999999999,0,54.8289,3
50.09,0,69.398426,2
24.23,2,97.316544,2
63.63,1,41.246772,1
84.33999999999999,2,55.76571,3
73.87,1,43.34823,1
7.41,2,24.525906,0
2.6,2,37.613012,0
67.23,0,49.86367200000001,3
41.33,2,4.513784,0
65.49000000000001,1,20.435294,1
36.1,2,42.186501,0
98.97,0,91.665462,3
23.68,0,35.441328,0
68.38000000000001,2,82.91851199999999,3
20.95,1,1.815534,0
98.69000000000001,1,35.417196,1
20.09,2,49.155482,2
37.05,0,48.39328800000001,0
70.76,2,49.153654,3
57.53,2,9.864467999999999,1
14.85,1,9.081215,0
43.82,1,37.039392,0
102.07,0,14.86424,1
78.03,0,34.037872,1
24.4,0,1.506729,0
29.81,0,72.72117000000001,2
81.38,1,50.725584,3
64.02,0,27.673338,1
72.58,1,60.01923999999999,3
74.3,2,15.483351,1
59.8,2,8.86452,1
14.62,0,23.285924,0
70.78,1,62.140221,3
66.74,0,70.52829299999999,3
2.69,1,83.01462,2
43.05,0,81.75585600000001,2
83.21,2,14.724424,1
78.44,1,38.03522,1
29.39,2,53.058273,2
61.98999999999999,1,35.89088000000001,1
41.71,0,92.52595600000001,2
63.54,2,39.801443,1
18.92,0,71.28891000000002,2
15.85,1,39.54223,0
61.04,1,45.955888,1
41.47,2,8.178035999999999,0
96.97,2,27.58863999999999,1
102.43,0,8.94338,1
51.13,2,54.669195,3
13.45,2,60.469875,2
78.16999999999999,0,38.095088,1
69.69,0,47.483052,3
78.08,1,8.651225,1
100.32,2,33.853128,1
18.37,2,61.984392,2
49.0,0,64.435734,2
41.91,0,38.13589200000001,0
91.27,1,43.00957500000001,1
86.92999999999999,1,48.771519,1
65.85,1,19.87776,1
35.23,0,41.89752499999999,0
85.44,2,52.7246,3
57.01,0,48.95052,3
89.11999999999999,2,53.95026,3
7.34,0,12.63692,0
84.68,0,23.723109,1
12.62,1,76.061604,2
5.03,2,77.38012400000001,2
42.19,1,82.099912,2
24.13,0,37.341843,0
58.35,0,93.256973,3
35.42,2,67.30044199999999,2
53.97,1,87.48816000000001,2
69.58,1,89.421486,3
37.34,0,52.608923,2
9.56,1,96.31306799999999,2
76.53,2,29.067652,1
87.91,1,83.48183999999999,3
78.09,2,45.72317099999999,3
7.55,0,74.46069200000001,2
69.61,2,71.446704,3
27.54,2,64.13255,2
47.5,1,54.38812,2
42.14,1,59.88452,2
40.14,2,43.0671,0
19.2,0,56.329148,2
47.13,2,28.564284,0
47.1,0,11.986404,0
97.81,0,31.651395,1
49.54000000000001,2,48.64086,3
25.28,0,34.4346,0
5.35,1,8.02384,0
94.06,2,4.871231999999999,1
10.31,0,19.857105,0
63.28,2,64.985417,3
65.87,0,60.987414,3
27.45,1,81.64002,2
62.32,2,42.39440799999999,3
65.24,0,4.595166,1
59.97,1,78.05924,3
52.55,2,75.54393,3
63.37,2,70.187352,3
57.84,0,41.918006,1
100.23,1,31.99839,1
41.26,0,31.458654,0
5.27,1,91.401402,2
74.94,2,62.896008,3
98.38000000000001,0,66.00623999999999,3
55.88,1,52.071347,2
85.83,2,77.89404,3
57.92,2,51.03833400000001,3
102.17,2,14.0826,1
72.72,1,28.15425,1
78.48,0,87.791408,3
88.4,0,40.169569,1
87.42,0,72.880864,3
39.45,2,12.400128,0
46.94,1,49.06314,2
38.55,0,69.93488099999999,2
31.61,0,10.91911,0
6.85,1,61.523064,2
89.07000000000001,0,53.42605,3
6.44,2,14.588288,0
47.38,1,45.19058400000001,2
30.14,2,75.17965,2
22.95,2,6.212206,0
72.96000000000001,2,84.633336,3
6.35,0,77.421873,2
13.77,2,41.082845,0
63.37,0,74.743552,3
14.56,0,75.647376,2
24.68,0,11.671506,0
47.8,1,46.96860000000001,2
78.0,1,0.336252,1
86.17,1,52.276192,3
86.78,1,8.18904,1
29.5,1,18.676812,0
6.07,2,38.111736,0
79.56,2,13.414233,1
72.85,0,69.775392,3
74.19999999999999,1,3.649536,1
30.06,1,85.464056,2
22.26,0,63.864054,2
19.33,1,74.11456000000001,2
72.25,1,70.310946,3
86.8,1,75.96690600000001,3
47.64,2,42.785946,0
71.05,2,65.21251,3
82.78,1,48.441888,1
52.94,1,94.725334,2
91.32,1,1.634578,1
8.100000000000001,1,87.41378999999999,2
88.58,1,10.712977,1
11.66,2,38.16714099999999,0
62.1,1,72.338875,3
95.0,1,58.769325,3
64.47,1,36.46881,1
91.53,2,54.602242,3
7.35,1,40.017436,0
28.61,1,51.450816,2
84.78,0,36.003384,1
9.440000000000001,0,97.267346,2
53.55,1,17.168112,1
53.58,2,62.73119699999999,3
24.36,2,7.892808,0
4.19,0,0.8138789999999999,0
40.91999999999999,0,57.65029200000001,2
37.28,2,56.078788,2
65.12,0,42.597144,1
15.49,0,55.427585,2
95.58,2,16.37956,1
58.98999999999999,0,46.67709000000001,3
20.89,0,7.9059,0
36.81,1,81.12067599999999,2
43.13,0,45.36035,0
81.32,1,14.598306,1
30.87,0,63.79224,2
5.77,2,84.64575,2
34.39,1,6.004293000000001,0
89.53,2,58.668624,3
93.65,2,5.751592,1
59.41999999999999,1,35.700202,1
14.19,0,57.945288,2
37.67,2,89.2432,2
35.86,0,2.577894,0
31.87,1,35.83362,0
19.7,0,49.122216,0
75.16,1,54.187024,3
79.44,0,85.481501,3
80.92,1,32.89802999999999,1
18.25,1,4.188415,0
65.68,0,70.04405999999999,3
36.65,0,12.313345,0
98.06,0,44.9328,1
97.57000000000001,2,24.49092,1
49.67,0,7.498224,0
29.73,0,18.876375,0
56.77,0,49.01611,3
91.99,0,83.796314,3
48.56,2,0.6260760000000001,0
64.93,2,59.65463,3
8.25,2,86.54236,2
56.44,1,46.360318,1
53.59,2,54.69577999999999,3
51.44,0,35.941078,0
18.63,0,52.571088,2
45.34,1,83.640062,2
49.45,1,27.86968800000001,1
57.84,0,5.541706,1
64.25,1,68.584158,3
85.69000000000001,0,4.108608,1
22.99,0,44.627429,0
29.45,0,11.125166,0
94.10000000000001,1,22.15862,1
73.18,0,62.61217,3
71.59,0,68.278924,3
29.83,1,36.1665,0
30.46,2,38.284151,0
40.02,0,20.471568,0
36.6,1,70.066318,2
31.05,1,33.52079,0
84.94,1,8.139482,1
6.75,1,21.47642,0
59.84,1,74.56833,3
71.43,2,24.30312,1
56.0,2,75.75070099999999,3
3.62,1,42.122241,2
81.21,0,49.650855,3
78.61,2,34.03458,1
6.819999999999999,1,92.66572000000001,2
99.5,0,19.50867,1
20.67,1,66.19416,2
62.27,2,33.937585,1
20.57,0,37.515204,0
97.1,1,60.501087,3
49.67,0,32.47425200000001,0
16.3,1,25.155405,0
17.62,0,62.98891200000001,2
46.78,0,15.052162,0
5.65,2,68.077723,2
64.41,2,36.62250900000001,1
10.56,1,83.43694500000001,2
29.16,1,22.053459,0
53.2,0,62.24131200000001,3
9.46,1,9.0404,0
38.78,1,67.492047,2
26.26,1,5.2334,0
70.86,2,30.369256,1
84.49,1,3.330496,1
42.78,0,70.719083,2
36.69,0,80.988612,2
7.37,0,20.103265,0
15.25,0,54.013616,2
87.39999999999999,1,34.12563,1
96.66,1,17.250364,1
71.48,1,75.197019,3
97.95,2,51.71427000000001,3
24.71,1,74.83748,2
21.92,2,3.386313,0
52.73,0,31.613706,0
59.21,1,18.085704,1
44.75,0,30.54334799999999,0
86.57000000000001,0,8.199888999999999,1
18.26,0,61.84541799999999,2
6.48,2,34.770795,0
71.62,1,32.52113199999999,1
76.59,0,67.619448,3
81.35,0,33.17096799999999,1
66.98,2,60.681555,3
19.93,2,5.993819999999999,0
74.38,1,54.65724600000001,3
83.91,1,40.962315,1
28.28,2,70.60745999999999,2
12.19,2,46.4961,2
74.38,2,22.617119,1
33.32,1,72.478992,2
66.36,0,73.84778499999999,3
35.52,2,14.237184,0
9.36,1,47.005026,2
27.38,0,44.084019,0
50.75,1,40.601825,1
60.94,2,44.12846399999999,3
80.82000000000001,0,78.701502,3
6.65,1,2.786113,0
80.33000000000001,2,6.4477,1
83.3,0,22.418318,1
14.39,0,21.438672,0
17.87,2,60.96400799999999,2
34.33,0,89.87622000000002,2
79.50999999999999,0,46.32969600000001,3
12.06,0,6.955389,0
23.04,1,37.911924,0
98.16000000000001,0,25.22604,1
68.47999999999999,2,50.088211,3
4.52,2,26.576364,0
54.38,2,52.0775,3
26.27,2,38.79125199999999,0
18.15,1,75.076902,2
72.58999999999999,1,7.467155000000002,1
6.34,1,43.60728,2
5.05,0,70.872928,2
17.04,0,81.72280500000001,2
99.75,1,12.826485,1
69.72999999999999,1,27.054137,1
76.27,0,46.535616,3
55.24,0,44.31345,0
85.57,0,65.27386800000001,3
102.44,1,51.24087,3
72.75999999999999,1,30.760092,1
20.65,0,73.598947,2
12.21,0,85.15197599999999,2
23.18,1,62.781645,2
77.82000000000001,1,29.364929,1
58.16,2,64.09405499999998,3
16.91,1,15.029532,0
74.97,1,25.115364,1
51.86000000000001,2,21.143325,0
63.61,1,34.314817,1
55.91,0,28.295344,0
68.4,2,33.010068,1
84.03999999999999,0,74.38368299999999,3
87.56,0,3.635685,1
86.43,0,42.19026299999999,1
51.54,0,63.09220500000001,2
6.43,1,73.11410400000001,2
4.09,0,46.76402,0
18.8,0,4.314354,0
21.3,2,56.70078600000001,2
69.08,1,66.564774,3
80.81,0,78.006513,3
19.29,2,55.81709,2
103.82,2,29.12598000000001,1
55.54,0,95.255751,3
54.6,0,33.272582,0
71.72999999999999,2,51.9837,3
74.99,2,40.23355,1
39.8,1,48.46800200000001,2
42.23,0,61.196528,2
28.58,0,76.48870400000001,2
52.12,0,57.286832,3
77.65,2,50.98706000000001,3
16.92,0,78.38087,2
20.97,0,39.87522000000001,0
55.61,0,94.61088,3
65.66,0,41.76057400000001,1
69.5,0,87.877856,3
96.13,0,27.807,1
34.4,2,89.38442800000001,2
68.69,1,59.66224,3
49.94,2,4.466463999999999,0
37.6,0,58.43789200000001,2
7.13,0,55.05925499999999,2
94.74000000000001,2,71.36337400000001,3
48.17,0,37.26432,0
63.94,1,37.739304,1
78.15,1,69.262919,3
4.15,0,24.020073,0
95.88,1,23.489597,1
77.44,2,47.53686,3
46.35,2,13.646212,0
36.46,2,76.816825,2
91.29,1,77.45754,3
12.48,0,44.449104,0
68.23,0,34.05908,1
94.22,2,59.01745499999999,3
49.02,2,73.119962,3
29.15,2,56.245112,2
51.66,1,13.77894,1
29.61,1,7.852936000000001,0
31.42,0,22.536256,0
7.97,1,49.93625,2
75.44,2,6.041948,1
79.49,0,69.673275,3
15.58,1,27.842633,0
28.82,1,80.665782,2
20.96,0,9.59877,0
82.9,0,67.67208,3
6.42,1,1.471848,0
70.03,0,3.740589,1
65.5,1,49.217463,3
18.19,1,48.42300099999999,2
101.79,2,42.77,3
34.98,1,57.434139,2
86.58000000000001,1,58.030056,3
19.3,2,84.212781,2
84.11,2,33.142058,1
21.82,0,11.140904,0
46.09,1,51.308678,2
24.76,0,56.8917,2
22.45,2,46.40286,2
94.47,1,81.50565499999999,3
70.03,0,18.693138,1
76.84,1,64.331382,3
27.24,1,10.932768,0
18.09,0,28.234989,0
96.95,2,36.004675,1
49.98999999999999,1,51.61814100000001,2
34.29,1,69.95084000000001,2
31.6,0,61.607916,2
40.46,2,71.489527,2
64.82000000000001,2,31.28252700000001,1
81.26,0,62.92984499999999,3
16.39,1,32.108692,0
67.74,2,52.29976799999999,3
28.8,0,60.23556000000001,2
25.63,1,7.505383999999999,0
83.96,0,18.556104,1
7.57,0,1.967526,0
70.78,2,53.292483,3
52.83,0,54.31744799999999,3
64.1,2,65.16745,3
61.23999999999999,0,83.22700799999998,3
22.03,0,78.837795,2
67.67,0,63.79244300000001,3
20.57,0,53.035881,2
32.53,1,46.494567,2
17.07,1,39.546459,0
15.82,2,43.734194,0
87.72,0,82.93743599999999,3
23.34,1,72.471585,2
55.93000000000001,1,16.923948,1
77.67,1,25.866216,1
9.77,2,89.19959999999999,2
23.28,1,28.503504,0
29.96,0,58.126426,2
35.15,2,73.70383799999999,2
101.17,1,75.675288,3
59.69,2,42.31807799999999,3
64.61999999999999,1,86.750664,3
47.83000000000001,2,21.862672,0
41.11,2,48.07601,2
8.73,2,75.21806600000001,2
96.78,2,27.450555,1
46.17,0,32.445504,0
72.53,2,83.84002000000001,3
43.47,0,80.717312,2
75.71,2,26.462472,1
57.93,2,9.503724,1
77.89999999999999,2,18.818932,1
10.75,1,39.139422,0
41.59,1,42.074892,2
4.25,0,81.17893000000001,2
53.98,1,46.99080599999999,2
7.859999999999999,1,44.09504999999999,2
47.17,0,46.34476000000001,0
91.73,2,77.17875,3
36.17,1,39.49036,0
29.18,2,45.058448,0
64.8,2,30.571536,1
54.42,1,44.42634,1
45.05,0,30.320992,0
31.96,1,33.078985,0
28.21,1,5.748189,0
91.28,1,1.34504,1
41.14,1,46.995746,2
91.63,2,65.60136,3
25.68,1,61.065634,2
11.26,1,64.539288,2
74.61,1,78.23008399999999,3
31.89,0,39.160192,0
7.05,1,8.376054,0
84.06,1,39.493008,1
66.14,2,76.87543000000001,3
65.19,2,23.7618,1
10.88,0,68.75788700000001,2
22.29,0,62.21861099999999,2
88.11,2,52.577738,3
78.95,1,15.55245,1
79.38,0,67.345901,3
41.49,1,2.445492,0
19.43,0,38.70009,0
81.32,1,68.79331199999999,3
79.14,1,92.799432,3
93.62,2,6.558298000000001,1
48.71,2,43.91388800000001,0
53.72,1,14.914416,1
58.58,1,30.511626,1
41.77,0,86.52132000000002,2
54.46,2,83.870466,3
9.83,2,64.1585,2
21.83,1,17.984689,0
83.33,1,90.937826,3
96.97,1,45.369938,1
17.41,1,31.121275,0
62.89,0,13.112624,1
